country_code,year,gdp_growth,employment_rate,gdp_per_capita,industry_value,collected_at,source
DNK,2019,1.7114009439059,59.239,59404.2663247723,20.6402200527554,2024-12-19 10:41:09.803621,World Bank
ESP,2019,1.9611785315135,49.406,29776.2011500384,19.9779055762497,2024-12-19 10:41:09.803621,World Bank
EST,2019,3.72665318178397,60.606,24021.2501413306,22.313384878363,2024-12-19 10:41:09.803621,World Bank
FIN,2019,1.34973843826123,55.421,48358.1807773701,24.1466052876512,2024-12-19 10:41:09.803621,World Bank
FRA,2019,2.02744647639635,50.622,40408.2848574751,16.907003960354,2024-12-19 10:41:09.803621,World Bank
GRC,2019,2.27718063644569,42.28,19335.3602002969,13.4139572418293,2024-12-19 10:41:09.803621,World Bank
HRV,2019,3.10043911443758,47.717,15563.8167397199,19.576023376529,2024-12-19 10:41:09.803621,World Bank
HUN,2019,4.86422573511891,54.927,16786.2136399075,24.7117816607969,2024-12-19 10:41:09.803621,World Bank
IRL,2019,5.040550288018,59.254,82508.4659883582,35.9150001809721,2024-12-19 10:41:09.803621,World Bank
ITA,2019,0.429162534371912,44.926,33812.788724868,21.0122984359559,2024-12-19 10:41:09.803621,World Bank
LTU,2019,4.67735155796807,58.023,19727.7607453736,25.2564149405008,2024-12-19 10:41:09.803621,World Bank
LUX,2019,2.9158479150005,57.26,112726.439672814,11.5988958079178,2024-12-19 10:41:09.803621,World Bank
LVA,2019,0.675375256812075,57.366,17294.9751600969,19.5988527886207,2024-12-19 10:41:09.803621,World Bank
MLT,2019,4.08470602847339,58.565,32412.2697818499,12.0664713713003,2024-12-19 10:41:09.803621,World Bank
NLD,2019,2.30009159476197,62.59,53554.9007491475,17.1127557495056,2024-12-19 10:41:09.803621,World Bank
POL,2019,4.58045817256199,55.119,15874.5220531254,28.8315242170352,2024-12-19 10:41:09.803621,World Bank
PRT,2019,2.74568471619554,55.422,23343.3628970034,18.886083188208,2024-12-19 10:41:09.803621,World Bank
ROU,2019,3.92326384963494,52.984,12992.0326104674,27.6280376520057,2024-12-19 10:41:09.803621,World Bank
SVK,2019,2.27589918160336,56.261,19406.0589683582,29.1467840646082,2024-12-19 10:41:09.803621,World Bank
SVN,2019,3.50525166840163,55.495,25814.1687167572,28.5562740977565,2024-12-19 10:41:09.803621,World Bank
SWE,2019,2.54964785253048,61.202,51773.0464558993,22.2925738902775,2024-12-19 10:41:09.803621,World Bank
AUT,2020,-6.31825528670208,57.648,48716.4098900349,25.6544867826211,2024-12-19 10:41:09.803621,World Bank
BEL,2020,-4.79298389726264,50.833,45906.2875805246,19.0811705163268,2024-12-19 10:41:09.803621,World Bank
BGR,2020,-3.21573743445016,52.706,10198.5388313404,21.8235786111096,2024-12-19 10:41:09.803621,World Bank
CYP,2020,-3.22063433575047,57.936,28649.015625,12.8234844954585,2024-12-19 10:41:09.803621,World Bank
CZE,2020,-5.30487954551279,58.265,23472.8915454417,29.6728490106408,2024-12-19 10:41:09.803621,World Bank
DEU,2020,-4.09513749064689,58.309,47379.765194548,25.3774618653649,2024-12-19 10:41:09.803621,World Bank
DNK,2020,-1.7801059882175,58.522,60985.4885601514,19.5550544065806,2024-12-19 10:41:09.803621,World Bank
ESP,2020,-10.9400706591866,47.577,27230.3599933583,20.1193927811735,2024-12-19 10:41:09.803621,World Bank
EST,2020,-2.88381004140328,59.077,23933.9939421065,21.7717078135052,2024-12-19 10:41:09.803621,World Bank
FIN,2020,-2.49103620977239,54.414,48828.6846862799,24.227220617039,2024-12-19 10:41:09.803621,World Bank
FRA,2020,-7.44064593044142,50.162,39169.8606000707,16.272651205236,2024-12-19 10:41:09.803621,World Bank
GRC,2020,-9.19623147082588,42.128,17886.733165236,14.2956021874194,2024-12-19 10:41:09.803621,World Bank
HRV,2020,-8.31164257884687,47.198,14808.4620188819,20.0952775136724,2024-12-19 10:41:09.803621,World Bank
HUN,2020,-4.48704604765308,54.3,16131.9540355923,24.3802502634253,2024-12-19 10:41:09.803621,World Bank
IRL,2020,7.15789883057209,57.685,87567.1148972037,37.3727562066088,2024-12-19 10:41:09.803621,World Bank
ITA,2020,-8.86822121046387,44.066,32091.4866621366,20.9642039077686,2024-12-19 10:41:09.803621,World Bank
LTU,2020,0.0428140173486753,57.007,20541.824988603,24.7876900738526,2024-12-19 10:41:09.803621,World Bank
LUX,2020,-0.909829798886719,56.684,116905.370396853,11.3118944845976,2024-12-19 10:41:09.803621,World Bank
LVA,2020,-3.46922915339618,56.675,17564.2321549354,20.3341837659978,2024-12-19 10:41:09.803621,World Bank
MLT,2020,-3.47468750932252,58.959,31796.8213417258,12.2954383227669,2024-12-19 10:41:09.803621,World Bank
NLD,2020,-3.86795339323423,62.084,53467.9277413737,17.3794770859182,2024-12-19 10:41:09.803621,World Bank
POL,2020,-2.03556882399977,55.074,15987.5753654045,28.5669486213815,2024-12-19 10:41:09.803621,World Bank
PRT,2020,-8.20463206255478,54.056,22299.4044062173,19.3945333422241,2024-12-19 10:41:09.803621,World Bank
ROU,2020,-3.67438440910189,52.29,13082.3006559554,26.4873422514377,2024-12-19 10:41:09.803621,World Bank
SVK,2020,-2.5855125291319,55.073,19735.4858280801,28.5377275498817,2024-12-19 10:41:09.803621,World Bank
SVN,2020,-4.08499815297814,54.906,25392.0651093612,28.9448814140077,2024-12-19 10:41:09.803621,World Bank
SWE,2020,-2.00533750353763,59.977,52653.7565934247,21.8123640454111,2024-12-19 10:41:09.803621,World Bank
AUT,2021,4.79532910551458,57.2,53648.7190742245,25.7280321427311,2024-12-19 10:41:09.803621,World Bank
BEL,2021,6.20255401586081,51.079,51655.7883303715,17.9974949765149,2024-12-19 10:41:09.803621,World Bank
BGR,2021,7.78061481406978,52.348,12274.0775950496,20.7403905758748,2024-12-19 10:41:09.803621,World Bank
CYP,2021,11.3877633552,59.036,33734.29296875,11.4803600907365,2024-12-19 10:41:09.803621,World Bank
CZE,2021,4.02901830633854,58.155,27696.4619527544,28.5164055991395,2024-12-19 10:41:09.803621,World Bank
DEU,2021,3.66999986156735,58.346,52265.6541620571,25.3066536831626,2024-12-19 10:41:09.803621,World Bank
DNK,2021,7.38206628977555,59.388,69727.9873677012,19.796771565732,2024-12-19 10:41:09.803621,World Bank
ESP,2021,6.6831441850028,48.931,30817.6828559001,20.3165748530524,2024-12-19 10:41:09.803621,World Bank
EST,2021,7.15444748334397,59.325,27953.7670230126,22.6516169764727,2024-12-19 10:41:09.803621,World Bank
FIN,2021,2.73471348589543,55.201,53099.1351400148,24.2326060040842,2024-12-19 10:41:09.803621,World Bank
FRA,2021,6.88233786590355,51.46,43725.0999521245,16.0877289574672,2024-12-19 10:41:09.803621,World Bank
GRC,2021,8.65449785311438,42.952,20654.7001960815,14.7711977789358,2024-12-19 10:41:09.803621,World Bank
HRV,2021,12.6317003277712,47.84,17789.9304736722,19.5841524472658,2024-12-19 10:41:09.803621,World Bank
HUN,2021,7.06122060972912,56.91,18755.1023464312,24.1759579032159,2024-12-19 10:41:09.803621,World Bank
IRL,2021,16.2556132446002,59.382,105561.137468992,38.1839140893978,2024-12-19 10:41:09.803621,World Bank
ITA,2021,8.9310620660078,43.956,36852.5425414951,22.5572771105288,2024-12-19 10:41:09.803621,World Bank
LTU,2021,6.38001676204321,57.404,23934.728489916,24.8587509219797,2024-12-19 10:41:09.803621,World Bank
LUX,2021,7.16840198697749,58.669,133711.794435985,10.7209988936008,2024-12-19 10:41:09.803621,World Bank
LVA,2021,6.94723316214511,55.66,20262.8433862451,21.0908370063156,2024-12-19 10:41:09.803621,World Bank
MLT,2021,13.4603051960595,60.607,38027.3801730893,12.0244034812195,2024-12-19 10:41:09.803621,World Bank
NLD,2021,6.27683073230526,62.201,60141.9880911492,17.7061297739891,2024-12-19 10:41:09.803621,World Bank
POL,2021,6.92718266052501,56.023,18635.5104895754,28.4859993432319,2024-12-19 10:41:09.803621,World Bank
PRT,2021,5.55875752305435,54.006,24711.4510062111,19.312836959793,2024-12-19 10:41:09.803621,World Bank
ROU,2021,5.5457096259051,48.215,14986.7854904274,26.0798594429787,2024-12-19 10:41:09.803621,World Bank
SVK,2021,5.72698854011892,56.35,22138.1949833348,28.4917090829687,2024-12-19 10:41:09.803621,World Bank
SVN,2021,8.38965032094461,55.708,29187.369382785,28.1735361942182,2024-12-19 10:41:09.803621,World Bank
SWE,2021,5.9375085730744,60.053,61174.9680215622,23.055527700903,2024-12-19 10:41:09.803621,World Bank
AUT,2022,5.27789421203715,58.441,52176.6649141178,25.2055400552551,2024-12-19 10:41:09.803621,World Bank
BEL,2022,4.2334318336917,52.036,50807.2047084918,19.51856076442,2024-12-19 10:41:09.803621,World Bank
BGR,2022,4.03877758301681,54.183,13644.201582807,25.3027914291274,2024-12-19 10:41:09.803621,World Bank
CYP,2022,7.36562252428676,60.686,33938.9453125,10.3157797831982,2024-12-19 10:41:09.803621,World Bank
CZE,2022,2.84717065717149,58.57,28282.2236715857,29.2185730464326,2024-12-19 10:41:09.803621,World Bank
DEU,2022,1.36973105536585,59.375,49686.1154582583,25.6868874641173,2024-12-19 10:41:09.803621,World Bank
DNK,2022,1.54017310709567,60.591,68091.3191138669,20.8355183946708,2024-12-19 10:41:09.803621,World Bank
ESP,2022,6.17931222572963,50.082,30287.3657583614,20.930906380107,2024-12-19 10:41:09.803621,World Bank
EST,2022,0.0604278323325786,61.512,28451.1477825175,23.3390486819003,2024-12-19 10:41:09.803621,World Bank
FIN,2022,1.4500480727209,56.321,50438.4753952355,25.208549398025,2024-12-19 10:41:09.803621,World Bank
FRA,2022,2.57084047443969,52.07,41082.8119320747,16.1980918380604,2024-12-19 10:41:09.803621,World Bank
GRC,2022,5.74364918958959,45.357,20971.8349258283,16.6977234545458,2024-12-19 10:41:09.803621,World Bank
HRV,2022,7.28793643206565,48.66,18466.0955472648,20.0651495635468,2024-12-19 10:41:09.803621,World Bank
HUN,2022,4.58340767295068,58.227,18353.298364905,24.6483648818031,2024-12-19 10:41:09.803621,World Bank
IRL,2022,8.61950355191492,61.935,106194.755859223,40.6817053341015,2024-12-19 10:41:09.803621,World Bank
ITA,2022,4.66176265113695,45.138,35635.7442204098,23.2224261836768,2024-12-19 10:41:09.803621,World Bank
LTU,2022,2.53752500887173,58.416,25085.784063499,25.6398695886222,2024-12-19 10:41:09.803621,World Bank
LUX,2022,1.38018589083207,58.779,125006.021815486,10.3967225167357,2024-12-19 10:41:09.803621,World Bank
LVA,2022,1.8126824022841,56.939,20229.4613617326,20.7207020806979,2024-12-19 10:41:09.803621,World Bank
MLT,2022,4.14788281601133,62.038,36142.2058531852,11.9376669112725,2024-12-19 10:41:09.803621,World Bank
NLD,2022,5.00723459045037,63.118,59123.318556487,18.6563965305589,2024-12-19 10:41:09.803621,World Bank
POL,2022,5.25545697386036,56.883,18891.2121169279,29.1814824967348,2024-12-19 10:41:09.803621,World Bank
PRT,2022,6.98584193827881,55.078,24620.519556875,18.4032430064626,2024-12-19 10:41:09.803621,World Bank
ROU,2022,3.96530766311717,48.894,15557.8826247584,27.3352765482745,2024-12-19 10:41:09.803621,World Bank
SVK,2022,0.449673875081572,57.724,21342.7666714692,26.524042228654,2024-12-19 10:41:09.803621,World Bank
SVN,2022,2.69923755687375,56.538,28373.8382265999,28.0098304707693,2024-12-19 10:41:09.803621,World Bank
SWE,2022,1.45928850757269,61.343,55296.9371472535,24.0248816282995,2024-12-19 10:41:09.803621,World Bank
AUT,2023,-0.954962366849259,58.453,56033.573792065,25.2446158376037,2024-12-19 10:41:09.803621,World Bank
BEL,2023,1.25170063203595,51.878,54700.9093236712,18.5320111362915,2024-12-19 10:41:09.803621,World Bank
BGR,2023,1.88681483907177,53.74,15885.5391311331,22.6590548996786,2024-12-19 10:41:09.803621,World Bank
CYP,2023,2.61190090914745,61.134,36551.41796875,10.4941708818085,2024-12-19 10:41:09.803621,World Bank
CZE,2023,-0.085330275927376,58.552,31591.1770732969,30.4223358832913,2024-12-19 10:41:09.803621,World Bank
DEU,2023,-0.266438410090913,59.779,54343.2265084958,26.8431150028073,2024-12-19 10:41:09.803621,World Bank
DNK,2023,2.49518433148894,60.534,68453.8769281145,23.4885652894018,2024-12-19 10:41:09.803621,World Bank
ESP,2023,2.67566349258229,50.602,33509.0127982139,20.1164100688503,2024-12-19 10:41:09.803621,World Bank
EST,2023,-3.02303584066192,61.393,30133.304450454,21.7421087380918,2024-12-19 10:41:09.803621,World Bank
FIN,2023,-1.16396281522198,56.384,52925.6897638424,23.8647007171081,2024-12-19 10:41:09.803621,World Bank
FRA,2023,0.936487502671483,52.29,44690.9345395117,18.4701925763483,2024-12-19 10:41:09.803621,World Bank
GRC,2023,2.3321238825698,46.281,23400.7278817691,15.2818535136882,2024-12-19 10:41:09.803621,World Bank
HRV,2023,3.30254488086325,49.327,21865.4562838641,21.010322389472,2024-12-19 10:41:09.803621,World Bank
HUN,2023,-0.907685956140242,58.468,22141.8669799276,24.320183560803,2024-12-19 10:41:09.803621,World Bank
IRL,2023,-5.53000736095537,62.15,103887.800388081,33.1881838653592,2024-12-19 10:41:09.803621,World Bank
ITA,2023,0.69763299419678,45.942,39003.3160954123,22.9395572766071,2024-12-19 10:41:09.803621,World Bank
LTU,2023,0.34226255222913,58.1,27786.0057829276,24.2370942924201,2024-12-19 10:41:09.803621,World Bank
LUX,2023,-1.09572361576994,59.128,128678.189942826,10.4719147444682,2024-12-19 10:41:09.803621,World Bank
LVA,2023,1.70679524969924,57.451,22502.8429938094,22.3381247616129,2024-12-19 10:41:09.803621,World Bank
MLT,2023,7.49851245937869,63.562,40395.7692064458,11.6811185532072,2024-12-19 10:41:09.803621,World Bank
NLD,2023,0.0745607216494903,63.735,64572.0059558854,18.7469265145434,2024-12-19 10:41:09.803621,World Bank
POL,2023,0.138832754787188,57.275,22056.6661704127,30.0570024194426,2024-12-19 10:41:09.803621,World Bank
PRT,2023,2.52628110806764,55.358,27331.2094945255,18.1493667325279,2024-12-19 10:41:09.803621,World Bank
ROU,2023,2.40427177912809,48.743,18404.2730871704,26.6873286907141,2024-12-19 10:41:09.803621,World Bank
SVK,2023,1.37833727209444,58.064,24491.3771867262,32.8619441534644,2024-12-19 10:41:09.803621,World Bank
SVN,2023,2.11259184318999,56.462,32610.110922729,29.7010805373138,2024-12-19 10:41:09.803621,World Bank
SWE,2023,-0.310670184725893,61.769,55516.836477474,23.2510140537579,2024-12-19 10:41:09.803621,World Bank
